Fill , Create Time , Duration Stable , Bfield , Peak Inst Lumi , Peak Pileup , Peak Spec Lumi , Delivered Lumi , Recorded Lumi , Eff By Lumi , Eff By Time , Begin Time , to Ready , End Time , Type , Energy , I Beam1 (x10^11) , I Beam2 (x10^11) , nB1 , nB2 , nCol , nTar , xIng (micro rad) , Injection Scheme , Runs , Comments , 
7024, 2018.08.05 05:26:16 , 11 hr 31 min ,3.800553821,1.751,48.991,6.016,441.834,414.726,93.865,96.793, 2018.08.05 06:47:09 ,0.776, 2018.08.05 18:17:47 , Proton - PROTON vs PROTON,6499,2716.785,2749.799,2556,2556,2544,2544,160, 25ns_2556b_2544_2215_2332_144bpi_20injV3 , 320853 320854 320855 320856 320857 320858 320859  ,  ,
7020, 2018.08.04 15:53:21 , 6 hr 16 min ,3.800553821,1.814,50.753,6.635,290.403,271.484,93.485,97.191, 2018.08.04 17:30:12 ,0.829, 2018.08.04 23:45:50 , Proton - PROTON vs PROTON,6499,2634.351,2662.556,2556,2556,2544,2544,160, 25ns_2556b_2544_2215_2332_144bpi_20injV3 , 320838 320839 320840 320841  ,  ,
7018, 2018.08.03 20:40:27 , 13 hr 52 min ,3.800553821,1.593,44.562,5.916,452.571,434.992,96.116,99.271, 2018.08.03 23:56:38 ,0.785, 2018.08.04 13:48:46 , Proton - PROTON vs PROTON,6499,2558.432,2563.801,2556,2556,2541,2544,160, 25ns_2556b_2544_2215_2332_144bpi_20injV3 , 320821 320822 320823 320824  ,  ,
7017, 2018.08.03 05:27:20 , 13 hr 06 min ,3.800553821,1.589,44.455,5.401,432.565,410.347,94.864,97.566, 2018.08.03 07:26:54 ,0.811, 2018.08.03 20:32:58 , Proton - PROTON vs PROTON,6499,2585.637,2588.981,2556,2556,2546,2544,160, 25ns_2556b_2544_2215_2332_144bpi_20injV3 , 320804 320807 320809  ,  ,
7013, 2018.08.02 12:13:48 , 2 hr 11 min ,3.800553821,1.748,48.886,6.334,116.858,112.64,96.391,100, 2018.08.02 14:36:44 ,0.882, 2018.08.02 16:47:16 , Proton - PROTON vs PROTON,6499,2644.79,2671.148,2556,2556,2544,2544,160, 25ns_2556b_2544_2215_2332_144bpi_20injV3 ,320757,  ,
7008, 2018.08.01 21:45:31 , 1 hr 20 min ,3.800553821,1.611,45.06,5.741,69.476,67.039,96.493,100, 2018.08.02 02:43:56 ,0.892, 2018.08.02 04:04:18 , Proton - PROTON vs PROTON,6499,2601.739,2612.937,2556,2556,2544,2544,160, 25ns_2556b_2544_2215_2332_144bpi_20injV3 ,320712,  ,
7006, 2018.08.01 12:22:00 , 3 hr 54 min ,3.800553821,1.321,39.16,5.774,156.317,151.076,96.647,100, 2018.08.01 15:23:08 ,0.844, 2018.08.01 19:16:57 , Proton - PROTON vs PROTON,6499,2344.388,2507.838,2412,2556,2400,2544,160, 25ns_2556b_2544_2215_2332_144bpi_20injV3 ,320688,  ,
7005, 2018.08.01 00:08:37 , 9 hr 43 min ,3.800553821,0.396,45.988,5.938,98.905,96.708,97.779,99.663, 2018.08.01 02:31:56 ,0.776, 2018.08.01 12:15:02 , Proton - PROTON vs PROTON,6499,650.615,647.449,624,624,612,612,160, 25ns_624b_612_376_472_36bpi_18inj , 320673 320674  ,  ,
7003, 2018.07.31 00:22:10 , 4 hr 49 min ,3.800553821,0.001,41.819,5.413,0.163,0.156,95.592,98.81, 2018.07.31 02:21:31 ,1.005, 2018.07.31 07:10:01 , Proton - PROTON vs PROTON,6499,2.976,3.04,3,3,2,2,160, Single_3b_2_2_2 , 320569 320570 320571  ,  ,
6998, 2018.07.29 22:27:26 , 2 hr 21 min ,3.800553821,0,35.199,5.348,0.036,0.033,91.425,100, 2018.07.30 08:27:49 ,0.794, 2018.07.30 10:48:47 , Proton - PROTON vs PROTON,6499,2.711,2.513,3,3,1,1,160, Single_3b_1_1_1_1nc ,320500,  ,
6966, 2018.07.23 20:33:33 , 1 hr 44 min ,3.800579846,0.009,0,6.76,0.216,0,0,100, 2018.07.23 22:37:24 , n/a , 2018.07.24 00:21:27 , Proton - PROTON vs PROTON,6499,2791.423,24.029,2556,24,12,0,160, MD3295_B1full_144bpi ,320137,  ,
6961, 2018.07.22 16:22:43 , 9 hr 38 min ,3.799618954,1.83,51.188,5.998,424.515,386.338,91.007,95.216, 2018.07.22 18:31:27 ,0.886, 2018.07.23 04:09:25 , Proton - PROTON vs PROTON,6499,2772.927,2816.469,2556,2556,2544,2544,160, 25ns_2556b_2544_2215_2332_144bpi_20injV3 , 320058 320059 320060 320061 320062 320063 320064 320065  ,  ,
6960, 2018.07.22 05:38:14 , 9 hr 08 min ,3.799618954,1.843,51.561,6.089,408.006,387.597,94.998,98.357, 2018.07.22 07:07:45 ,0.927, 2018.07.22 16:15:37 , Proton - PROTON vs PROTON,6499,2766.189,2794.895,2556,2556,2544,2544,160, 25ns_2556b_2544_2215_2332_144bpi_20injV3 , 320038 320039 320040  ,  ,
6957, 2018.07.21 19:22:57 , 6 hr 37 min ,3.799618954,1.743,48.761,5.781,308.56,292.62,94.834,98.011, 2018.07.21 21:31:55 ,0.817, 2018.07.22 04:09:10 , Proton - PROTON vs PROTON,6499,2747.982,2797.932,2556,2556,2544,2544,160, 25ns_2556b_2544_2215_2332_144bpi_20injV3 , 320023 320024 320025 320026  ,  ,
6956, 2018.07.21 06:56:05 , 11 hr 00 min ,3.799618954,1.802,50.416,6.31,454.318,399.376,87.907,92.639, 2018.07.21 08:16:41 ,0.786, 2018.07.21 19:17:10 , Proton - PROTON vs PROTON,6499,2693.173,2708.263,2556,2556,2544,2544,160, 25ns_2556b_2544_2215_2332_144bpi_20injV3 , 320002 320003 320006 320007 320008 320009 320010 320011 320012  ,  ,
6953, 2018.07.20 12:21:07 , 13 hr 27 min ,3.799618954,1.884,52.706,6.391,529.349,508.697,96.099,99.298, 2018.07.20 15:47:47 ,0.808, 2018.07.21 05:15:02 , Proton - PROTON vs PROTON,6499,2727.702,2751.59,2556,2556,2544,2544,160, 25ns_2556b_2544_2215_2332_144bpi_20injV3 , 319991 319992 319993  ,  ,
6946, 2018.07.20 01:29:57 , 1 hr 06 min ,3.799618954,1.883,52.662,6.307,65.643,63.757,97.127,100, 2018.07.20 02:44:37 ,0.802, 2018.07.20 03:50:47 , Proton - PROTON vs PROTON,6499,2745.796,2773.046,2556,2556,2544,2544,160, 25ns_2556b_2544_2215_2332_144bpi_20injV3 ,319950,  ,
6944, 2018.07.19 17:35:28 , 2 hr 03 min ,3.799618954,1.793,50.163,5.209,114.99,107.887,93.823,97.377, 2018.07.19 19:58:39 ,0.897, 2018.07.19 22:01:16 , Proton - PROTON vs PROTON,6499,2739.733,2746.504,2556,2556,2544,2544,160, 25ns_2556b_2544_2215_2332_144bpi_20injV3 , 319941 319942  ,  ,
6942, 2018.07.19 00:03:45 , 10 hr 41 min ,3.799618954,1.815,50.776,6.361,454.201,425.358,93.65,97.132, 2018.07.19 02:38:18 ,0.996, 2018.07.19 13:19:17 , Proton - PROTON vs PROTON,6499,2690.157,2705.85,2556,2556,2544,2544,160, 25ns_2556b_2544_2215_2332_144bpi_20injV3 , 319908 319909 319910 319912 319913 319914 319915  ,  ,
6940, 2018.07.18 01:58:47 , 7 hr 14 min ,3.799618954,1.857,51.952,6.302,342.275,309.902,90.542,93.511, 2018.07.18 04:01:19 ,0.858, 2018.07.18 11:15:06 , Proton - PROTON vs PROTON,6499,2721.322,2758.143,2556,2556,2544,2544,160, 25ns_2556b_2544_2215_2332_144bpi_20injV3 , 319847 319848 319849 319851 319852 319853 319854  ,  ,
6939, 2018.07.17 20:21:02 , 3 hr 25 min ,3.799618954,0.717,52.399,6.333,72.208,69.482,96.225,99.229, 2018.07.17 22:26:54 ,0.781, 2018.07.18 01:52:20 , Proton - PROTON vs PROTON,6499,1055.63,1067.364,987,987,974,974,160, 25ns_987b_974_878_917_144bpi_13inj , 319840 319841  ,  ,
6931, 2018.07.16 12:38:01 , 12 hr 31 min ,3.799618954,1.775,49.666,6.282,486.258,469.899,96.636,100, 2018.07.16 15:38:02 ,0.861, 2018.07.17 04:08:32 , Proton - PROTON vs PROTON,6499,2684.119,2697.463,2556,2556,2544,2544,160, 25ns_2556b_2544_2215_2332_144bpi_20injV3 ,319756,  ,
6929, 2018.07.16 00:42:55 , 5 hr 00 min ,3.799618954,0.727,53.11,6.401,100.11,95.806,95.701,98.829, 2018.07.16 02:16:18 ,1.027, 2018.07.16 07:16:37 , Proton - PROTON vs PROTON,6499,1055.541,1067.032,987,987,974,974,160, 25ns_987b_974_878_917_144bpi_13inj , 319697 319698  ,  ,
6927, 2018.07.15 20:03:39 , 0 hr 19 min ,3.799618954,1.824,51.035,6.224,17.145,16.472,96.078,100, 2018.07.15 22:26:44 ,0.941, 2018.07.15 22:45:56 , Proton - PROTON vs PROTON,6499,2707.923,2763.759,2556,2556,2544,2544,160, 25ns_2556b_2544_2215_2332_144bpi_20injV3 ,319687,  ,
6925, 2018.07.15 12:35:04 , 1 hr 42 min ,3.799618954,1.769,49.496,6.246,95.368,91.851,96.312,100, 2018.07.15 15:19:04 ,1.055, 2018.07.15 17:01:07 , Proton - PROTON vs PROTON,6499,2665.304,2721.246,2556,2556,2544,2544,160, 25ns_2556b_2544_2215_2332_144bpi_20injV3 ,319678,  ,
6924, 2018.07.15 04:41:52 , 5 hr 01 min ,3.799618954,1.648,46.114,6.034,233.953,215.302,92.028,95.11, 2018.07.15 07:22:57 ,1.104, 2018.07.15 12:24:15 , Proton - PROTON vs PROTON,6499,2632.3,2651.864,2556,2556,2544,2544,160, 25ns_2556b_2544_2215_2332_144bpi_20injV3 , 319656 319657 319658 319659  ,  ,
6923, 2018.07.14 17:29:06 , 9 hr 36 min ,3.799618954,1.749,48.929,6.216,405.403,391.788,96.642,99.815, 2018.07.14 18:51:06 ,0.92, 2018.07.15 04:26:52 , Proton - PROTON vs PROTON,6499,2667.55,2701.537,2556,2556,2544,2544,160, 25ns_2556b_2544_2215_2332_144bpi_20injV3 ,319639,  ,
6921, 2018.07.14 11:01:21 , 1 hr 15 min ,3.799618954,1.746,48.856,6.047,70.599,68.265,96.695,100, 2018.07.14 14:04:36 ,0.855, 2018.07.14 15:20:00 , Proton - PROTON vs PROTON,6499,2704.672,2727.815,2556,2556,2544,2544,160, 25ns_2556b_2544_2215_2332_144bpi_20injV3 ,319625,  ,
6919, 2018.07.13 00:47:33 , 20 hr 18 min ,3.799618954,1.757,49.149,5.97,793.846,770.782,97.095,100, 2018.07.13 04:42:21 ,0.761, 2018.07.14 01:00:23 , Proton - PROTON vs PROTON,6499,2721.069,2759.511,2556,2556,2544,2544,160, 25ns_2556b_2544_2215_2332_144bpi_20injV3 ,319579,  ,
6913, 2018.07.12 12:08:16 , 2 hr 20 min ,3.799618954,0.005,38.762,4.902,0.318,0.052,16.197,81.008, 2018.07.12 16:39:22 ,0.834, 2018.07.12 18:59:52 , Proton - PROTON vs PROTON,6499,12.25,12.218,12,12,9,9,160, Single_12b_9_1_5_BSRT_2018_pilot , 319554 319557 319559  ,  ,
6912, 2018.07.11 19:46:19 , 13 hr 26 min ,3.799618954,1.76,49.22,6.075,613.25,575.539,93.851,96.243, 2018.07.11 22:26:29 ,0.793, 2018.07.12 11:52:00 , Proton - PROTON vs PROTON,6499,2695.376,2749.562,2556,2556,2544,2544,160, 25ns_2556b_2544_2215_2332_144bpi_20injV3 , 319524 319525 319526 319527 319528  ,  ,
6911, 2018.07.11 07:10:07 , 10 hr 25 min ,3.799618954,1.642,45.93,5.955,159.465,117.017,73.381,91.653, 2018.07.11 09:09:33 ,0.752, 2018.07.11 19:34:05 , Proton - PROTON vs PROTON,6499,2639.79,2664.067,2556,2556,2544,2544,160, 25ns_2556b_2544_2215_2332_144bpi_20injV3 , 319486 319488 319503  ,  ,
6909, 2018.07.09 18:46:46 , 30 hr 04 min ,3.799618954,1.835,51.337,6.262,602.485,567.118,94.13,96.445, 2018.07.09 20:58:37 ,0.886, 2018.07.11 03:02:31 , Proton - PROTON vs PROTON,6499,2740.595,2733.992,2556,2556,2544,2544,160, 25ns_2556b_2544_2215_2332_144bpi_20injV3 , 319449 319450 319452 319453 319456 319459 319460 319462 319463 319464 319466 319467 319468 319469 319470 319471 319472  ,  ,
6904, 2018.07.08 18:19:48 , 5 hr 29 min ,3.799618954,1.762,51.22,6.371,276.64,249.784,90.292,98.881, 2018.07.08 19:52:08 ,0.973, 2018.07.09 01:21:13 , Proton - PROTON vs PROTON,6499,2590.973,2627.312,2460,2460,2448,2448,160, 25ns_2460b_2448_2052_2154_144bpi_19injv2 , 319347 319348 319349  ,  ,
6901, 2018.07.08 00:03:31 , 14 hr 15 min ,3.799618954,0.73,53.344,6.128,229.716,224.522,97.739,99.739, 2018.07.08 02:04:48 ,0.921, 2018.07.08 16:20:13 , Proton - PROTON vs PROTON,6499,1085.439,1092.934,987,987,974,974,160, 25ns_987b_974_878_917_144bpi_13inj ,319337,  ,
6892, 2018.07.06 22:05:52 , 11 hr 20 min ,3.799618954,0.005,0.253,0.07,1.309,1.231,94.022,99.601, 2018.07.07 00:42:03 ,0.801, 2018.07.07 12:02:20 , Proton - PROTON vs PROTON,6499,1023.28,1025.701,1452,1452,1450,1450,0, 50ns_1452b_1450_21_1128_144bpi_11inj , 319310 319311  ,  ,
6891, 2018.07.06 11:06:41 , 7 hr 27 min ,3.799618954,0.006,0.297,0.062,0.866,0.811,93.586,98.475, 2018.07.06 14:23:21 ,0.743, 2018.07.06 21:50:19 , Proton - PROTON vs PROTON,6499,1168.271,1166.08,1452,1452,1450,1450,60, 50ns_1452b_1450_21_1128_144bpi_11inj ,319300,  ,
6890, 2018.07.05 10:26:05 , 22 hr 52 min ,3.799618954,0.004,0.186,0.039,2.387,2.092,87.668,92.696, 2018.07.05 12:09:02 ,1.005, 2018.07.06 11:01:18 , Proton - PROTON vs PROTON,6499,1164.702,1165.669,1452,1452,1450,1450,60, 50ns_1452b_1450_21_1128_144bpi_11inj , 319254 319255 319256 319260 319262 319263 319264 319265 319266 319267 319268 319270 319271 319272 319273 319274  ,  ,
6885, 2018.07.04 16:05:49 , 2 hr 07 min ,3.799618954,0.003,0.676,0.058,0.183,0.176,95.882,98.019, 2018.07.04 20:13:19 ,0.807, 2018.07.04 22:20:22 , Proton - PROTON vs PROTON,6499,589.581,585.57,734,734,732,732,60, 50ns_734b_732_284_398_144bpi_11inj , 319222 319223  ,  ,
6884, 2018.07.04 08:29:10 , 2 hr 14 min ,3.799618954,0.001,0.336,0.056,0.099,0.096,96.42,97.579, 2018.07.04 10:20:43 ,0.777, 2018.07.04 12:34:58 , Proton - PROTON vs PROTON,6499,272.461,274.727,302,302,300,300,60, 50ns_302b_300_70_63_72bpi_7inj , 319189 319190  ,  ,
6882, 2018.07.03 11:44:10 , 15 hr 00 min ,3.799618954,0.002,0.215,0.058,0.769,0.738,95.954,98.432, 2018.07.03 15:54:13 ,0.841, 2018.07.04 06:54:15 , Proton - PROTON vs PROTON,6499,519.119,521.594,734,734,732,732,60, 100ns_734b_732_0_0_72bpi_13inj , 319173 319174 319175 319176 319177  ,  ,
6881, 2018.07.03 00:59:34 , 6 hr 21 min ,3.799618954,0.002,0.228,0.054,0.392,0.377,96.078,99.505, 2018.07.03 05:08:14 ,1.015, 2018.07.03 11:28:50 , Proton - PROTON vs PROTON,6499,531.107,531.812,734,734,732,732,60, 100ns_734b_732_0_0_72bpi_13inj , 319159 319160  ,  ,
6879, 2018.07.02 12:28:48 , 2 hr 43 min ,3.799618954,0.001,0.239,0.055,0.082,0.079,96.503,98.021, 2018.07.02 14:47:29 ,0.938, 2018.07.02 17:30:54 , Proton - PROTON vs PROTON,6499,217.675,218.091,302,302,300,300,60, 100ns_302b_300_0_0_72bpi_7inj , 319124 319125  ,  ,
6877, 2018.07.02 04:13:50 , 2 hr 26 min ,3.799618954,0,0.324,0.052,0.028,0.021,74.096,75.3, 2018.07.02 08:10:29 ,76.192, 2018.07.02 10:36:23 , Proton - PROTON vs PROTON,6499,73.577,73.783,86,86,84,84,60, 100ns_86b_84_0_0_18bpi_7inj , 319097 319098 319099 319100 319101 319103 319104  ,  ,
6874, 2018.07.01 21:47:56 , 0 hr 17 min ,3.799618954,1.745,50.743,5.85,17.042,16.393,96.194,100, 2018.07.01 23:26:34 ,0.886, 2018.07.01 23:43:41 , Proton - PROTON vs PROTON,6499,2693.318,2722.781,2460,2460,2448,2448,160, 25ns_2460b_2448_2052_2154_144bpi_19injv2 ,319077,  ,
6868, 2018.06.30 08:25:45 , 21 hr 54 min ,3.799618954,0.001,0.623,0.108,0.437,0.244,55.781,67.571, 2018.06.30 09:52:44 ,0.87, 2018.07.01 07:46:24 , Proton - PROTON vs PROTON,6499,107.197,108.252,140,140,124,124,0, 525ns_140b_124_32_23_16bpi_11inj , 318980 318981 318982 318983 318984 318992 319006 319010 319011 319015 319016 319018 319019  ,,
6864, 2018.06.29 12:52:30 , 9 hr 53 min ,3.799618954,0.001,0.659,0.099,0.161,0.156,97.212,98.408, 2018.06.29 17:07:32 ,0.924, 2018.06.30 03:00:10 , Proton - PROTON vs PROTON,6499,61.441,62.322,70,70,58,58,0, Multi_70b_58_20_22_4bpi_19inj , 318939 318944 318945 318953  ,,
6860, 2018.06.28 12:11:23 , 9 hr 01 min ,3.799618954,1.624,47.221,5.414,399.973,380.469,95.124,98.257, 2018.06.28 15:49:39 ,0.748, 2018.06.29 00:50:51 , Proton - PROTON vs PROTON,6499,2693.881,2739.659,2460,2460,2448,2448,160, 25ns_2460b_2448_2052_2154_144bpi_19injv2 , 318872 318874 318876 318877  ,,
6858, 2018.06.28 04:21:42 , 0 hr 29 min ,3.799618954,0.925,54.227,6.102,13.853,13.317,96.129,100, 2018.06.28 06:29:18 ,0.832, 2018.06.28 06:57:54 , Proton - PROTON vs PROTON,6499,1359.611,1375.192,1227,1227,1214,1214,160, 25ns_1227b_1214_1054_1102_144bpi_14inj ,318828,,
6854, 2018.06.27 17:58:34 , 3 hr 18 min ,3.799618954,0.849,49.728,5.741,76.479,67.815,88.672,92.022, 2018.06.27 20:56:47 ,0.915, 2018.06.28 00:14:37 , Proton - PROTON vs PROTON,6499,1358.855,1352.087,1227,1227,1214,1214,160, 25ns_1227b_1214_1054_1102_144bpi_14inj , 318816 318817 318819 318820  ,,
6850, 2018.06.26 17:22:10 , 3 hr 51 min ,3.799618954,0.488,58.931,5.752,46.404,39.812,85.795,89.147, 2018.06.26 19:13:37 ,0.843, 2018.06.26 23:04:25 , Proton - PROTON vs PROTON,6499,685.499,679.911,603,603,590,590,160, 25ns_603b_590_524_542_48bpi_17inj , 318712 318714 318733 318734  ,,
6847, 2018.06.26 05:34:51 , 4 hr 57 min ,3.799618954,0.137,69.536,6.244,16.545,12.439,75.181,80.386, 2018.06.26 06:55:49 ,0.938, 2018.06.26 11:53:18 , Proton - PROTON vs PROTON,6499,160.985,159.937,140,140,140,140,160, Multi_525ns_140b_140_75_16_8bpi_19inj , 318653 318658 318659 318661 318662 318663 318667 318669 318670 318675  ,,
6843, 2018.06.25 17:55:39 , 1 hr 30 min ,3.799618954,0.002,61.657,7.16,0.083,0.076,92.368,94.661, 2018.06.25 19:25:42 ,0.832, 2018.06.25 20:55:17 , Proton - PROTON vs PROTON,6499,3.248,3.241,3,3,2,2,160, Single_3b_2_2_2 ,318622,,
6778, 2018.06.11 21:39:22 , 4 hr 15 min ,3.800574559,1.917,53.621,6.177,231.947,222.779,96.048,100, 2018.06.11 23:59:36 ,0.981, 2018.06.12 04:14:51 , Proton - PROTON vs PROTON,6499,2800.3,2829.97,2556,2556,2544,2544,160, 25ns_2556b_2544_2215_2332_144bpi_20injV3 ,317696,,
6776, 2018.06.11 14:33:02 , 2 hr 06 min ,3.800574559,1.831,51.226,6.343,118.717,114.123,96.13,100, 2018.06.11 16:17:14 ,0.975, 2018.06.11 18:23:08 , Proton - PROTON vs PROTON,6499,2698.623,2737.563,2556,2556,2544,2544,160, 25ns_2556b_2544_2215_2332_144bpi_20injV3 ,317683,,
6774, 2018.06.10 19:46:03 , 14 hr 07 min ,3.800574559,1.826,51.068,6.046,543.409,524.783,96.572,99.437, 2018.06.10 21:55:36 ,0.98, 2018.06.11 12:02:38 , Proton - PROTON vs PROTON,6499,2755.474,2805.211,2556,2556,2544,2544,160, 25ns_2556b_2544_2215_2332_144bpi_20injV3 , 317661 317663  ,,
6773, 2018.06.10 04:08:41 , 13 hr 12 min ,3.800574559,1.699,47.54,6.016,487.216,464.784,95.396,99.144, 2018.06.10 06:26:56 ,0.858, 2018.06.10 19:39:22 , Proton - PROTON vs PROTON,6499,2661.711,2714.291,2556,2556,2544,2544,160, 25ns_2556b_2544_2215_2332_144bpi_20injV3 , 317648 317649 317650  ,,
6772, 2018.06.09 10:51:02 , 14 hr 18 min ,3.800574559,1.774,49.629,5.908,529.269,509.055,96.181,99.31, 2018.06.09 13:46:42 ,0.952, 2018.06.10 04:04:14 , Proton - PROTON vs PROTON,6499,2752.926,2787.167,2556,2556,2544,2544,160, 25ns_2556b_2544_2215_2332_144bpi_20injV3 , 317640 317641  ,,
6770, 2018.06.08 17:17:46 , 13 hr 04 min ,3.800574559,1.92,53.722,6.104,527.25,510.025,96.733,99.885, 2018.06.08 20:44:14 ,0.876, 2018.06.09 09:48:41 , Proton - PROTON vs PROTON,6499,2832.315,2841.702,2556,2556,2544,2544,160, 25ns_2556b_2544_2215_2332_144bpi_20injV3 ,317626,,
6768, 2018.06.08 02:23:41 , 1 hr 55 min ,3.800574559,1.854,51.853,5.961,112.19,108.007,96.271,100, 2018.06.08 07:06:42 ,0.944, 2018.06.08 09:01:38 , Proton - PROTON vs PROTON,6499,2804.687,2835.622,2556,2556,2544,2544,160, 25ns_2556b_2544_2215_2332_144bpi_20injV2 ,317591,,
6763, 2018.06.06 18:43:33 , 9 hr 24 min ,3.800574559,1.742,48.741,6.34,449.013,434.691,96.81,100, 2018.06.06 22:51:03 ,0.984, 2018.06.07 08:14:41 , Proton - PROTON vs PROTON,6499,2631.273,2665.777,2556,2556,2544,2544,160, 25ns_2556b_2544_2215_2332_144bpi_20injV2 ,317527,,
6762, 2018.06.06 05:01:44 , 7 hr 55 min ,3.800574559,1.758,49.178,6.362,358.865,340.68,94.933,98.461, 2018.06.06 10:23:19 ,0.925, 2018.06.06 18:18:40 , Proton - PROTON vs PROTON,6499,2642.678,2675.528,2556,2556,2544,2544,160, 25ns_2556b_2544_2215_2332_144bpi_20injV2 , 317509 317510 317511 317512  ,,
6761, 2018.06.05 15:15:04 , 10 hr 44 min ,3.800574559,1.74,48.689,6.289,438.953,393.419,89.627,95.064, 2018.06.05 18:12:49 ,0.832, 2018.06.06 04:57:05 , Proton - PROTON vs PROTON,6499,2651.84,2676.818,2556,2556,2544,2544,160, 25ns_2556b_2544_2215_2332_144bpi_20injV2 , 317475 317478 317479 317480 317481 317482 317484 317488  ,,
6759, 2018.06.04 20:05:59 , 12 hr 46 min ,3.800574559,1.794,50.198,6.404,500.609,475.669,95.018,98.992, 2018.06.04 22:47:35 ,0.859, 2018.06.05 11:33:18 , Proton - PROTON vs PROTON,6499,2666.739,2687.472,2556,2556,2544,2544,160, 25ns_2556b_2544_2215_2332_144bpi_20injV2 , 317434 317435 317438  ,,
6757, 2018.06.03 22:19:42 , 12 hr 48 min ,3.800574559,1.824,51.038,6.314,500.887,483.069,96.443,99.659, 2018.06.04 03:20:57 ,0.957, 2018.06.04 16:09:10 , Proton - PROTON vs PROTON,6499,2707.08,2727.739,2556,2556,2544,2544,160, 25ns_2556b_2544_2215_2332_144bpi_20injV2 , 317391 317392  ,,
6755, 2018.06.03 13:44:01 , 0 hr 55 min ,3.800574559,1.851,51.773,6.337,54.666,45.718,83.632,90.404, 2018.06.03 16:33:10 ,0.827, 2018.06.03 17:28:13 , Proton - PROTON vs PROTON,6499,2725.471,2736.218,2556,2556,2544,2544,160, 25ns_2556b_2544_2215_2332_144bpi_20injV2 , 317382 317383  ,,
6752, 2018.06.02 08:35:35 , 4 hr 13 min ,3.800574559,1.914,53.549,6.489,234.444,216.834,92.488,97.308, 2018.06.02 10:47:14 ,0.834, 2018.06.02 15:00:28 , Proton - PROTON vs PROTON,6499,2735.836,2761.586,2556,2556,2544,2544,160, 25ns_2556b_2544_2215_2332_144bpi_20injV2 , 317338 317339 317340  ,,
6751, 2018.06.01 18:11:28 , 12 hr 49 min ,3.800574559,1.877,52.509,6.287,518.813,497.763,95.943,99.506, 2018.06.01 19:41:24 ,0.909, 2018.06.02 08:30:16 , Proton - PROTON vs PROTON,6499,2753.223,2773.888,2556,2556,2544,2544,160, 25ns_2556b_2544_2215_2332_144bpi_20injV2 , 317319 317320  ,,
6749, 2018.06.01 00:25:52 , 13 hr 40 min ,3.800574559,1.893,52.955,6.305,541.713,500.702,92.43,96.683, 2018.06.01 02:52:15 ,1.09, 2018.06.01 16:32:15 , Proton - PROTON vs PROTON,6499,2761.93,2777.801,2556,2556,2544,2544,160, 25ns_2556b_2544_2215_2332_144bpi_20injV2 , 317291 317292 317295 317296 317297  ,,
6747, 2018.05.31 15:04:53 , 3 hr 04 min ,3.800574559,0.76,55.544,6.543,67.536,65,96.244,100, 2018.05.31 17:10:04 ,1.011, 2018.05.31 20:13:58 , Proton - PROTON vs PROTON,6499,1074.842,1078.28,987,987,974,974,160, 25ns_987b_974_878_917_144bpi_13inj ,317279,,
6744, 2018.05.31 00:10:51 , 3 hr 25 min ,3.800574559,1.765,49.377,6.197,181.858,170.619,93.82,98.029, 2018.05.31 02:41:17 ,0.807, 2018.05.31 06:05:54 , Proton - PROTON vs PROTON,6499,2679.512,2714.798,2556,2556,2544,2544,160, 25ns_2556b_2544_2215_2332_144bpi_20injV2 , 317212 317213  ,,
6741, 2018.05.30 06:41:52 , 8 hr 59 min ,3.800574559,1.831,51.212,6.223,407.911,392.076,96.118,99.595, 2018.05.30 09:14:32 ,1.009, 2018.05.30 18:13:09 , Proton - PROTON vs PROTON,6499,2723.565,2752.592,2556,2556,2544,2544,160, 25ns_2556b_2544_2215_2332_144bpi_20injV2 ,317182,,
6740, 2018.05.29 20:58:45 , 0 hr 00 min ,3.800574559,0,0,0,0,0,0,100, 2018.05.30 06:33:22 , n/a , 2018.05.30 06:33:25 , Proton - PROTON vs PROTON,6499,2684.694,2728.998,2556,2556,2544,2544,160, 25ns_2556b_2544_2215_2332_144bpi_20injV2 ,317170,,
6738, 2018.05.28 20:59:12 , 12 hr 05 min ,3.800574559,1.831,51.23,6.369,496.755,464.871,93.582,97.682, 2018.05.28 23:13:17 ,0.81, 2018.05.29 11:18:45 , Proton - PROTON vs PROTON,6499,2704.261,2722.91,2556,2556,2544,2544,160, 25ns_2556b_2544_2215_2332_144bpi_20injV2 , 317087 317088 317089  ,,
6737, 2018.05.28 16:47:19 , 0 hr 11 min ,3.800574559,1.755,49.09,6.111,8.865,8.117,91.561,100, 2018.05.28 20:39:32 ,0.928, 2018.05.28 20:50:50 , Proton - PROTON vs PROTON,6499,2686.037,2732.871,2556,2556,2544,2544,160, 25ns_2556b_2544_2215_2332_144bpi_20injV2 ,317080,,
6733, 2018.05.28 00:58:49 , 5 hr 37 min ,3.800574559,1.737,48.591,6.148,272.761,256.101,93.892,97.953, 2018.05.28 03:31:50 ,0.774, 2018.05.28 09:08:51 , Proton - PROTON vs PROTON,6499,2676.666,2701.436,2556,2556,2544,2544,160, 25ns_2556b_2544_2215_2332_144bpi_20injV2 , 316993 316994 316995  ,,
